,utility,fairness,min_utility,objective,variance,beta,base_beta
152,809.02,-21.432881000673692,34.56,-225.71156000000013,1724.5525999999998,0.6000000000000001,0.09999999999999998
153,819.16,-15.576953275839948,41.24,-74.3382000000001,1276.426,0.7000000000000002,0.09999999999999998
154,824.72,-11.860606161913728,48.16,51.919679999999964,966.0003999999999,0.7999999999999998,0.09999999999999998
155,834.96,-8.415359623980853,54.92,216.82235999999997,686.8195999999999,0.9,0.09999999999999998
156,836.5,-5.660049479784035,63.88,371.8658000000001,464.6341999999999,1.0,0.09999999999999998
157,777.14,-1.8970920762837151,66.66,492.8836,142.12820000000002,2.0,0.09999999999999998
158,663.28,-0.5671295806551386,61.04,482.22600000000006,36.2108,5.0,0.09999999999999998
159,476.06,-0.488126574023934,42.98,287.982,18.8078,10.0,0.09999999999999998
160,1243.66,-286.8845387435009,0.0,1243.66,35694.2498,0.0,0.19999999999999996
161,1241.42,-285.9468313064267,0.0,1205.9083406,35511.659400000004,0.001,0.19999999999999996
162,1251.74,-288.3933944689797,0.0,1179.5149524,36112.523799999995,0.002,0.19999999999999996
163,1246.54,-287.93395783906095,0.0,1138.8086673999999,35910.444200000005,0.003,0.19999999999999996
164,1255.84,-288.653686633529,0.0,1110.7971631999999,36260.7092,0.004,0.19999999999999996
165,1252.64,-288.92227672831626,0.0,1071.6235159999999,36203.2968,0.005,0.19999999999999996
166,1246.7,-287.3466277011806,0.0,1031.682302,35836.282999999996,0.006,0.19999999999999996
167,1251.34,-288.27101745573646,0.0,998.7479414,36084.5798,0.007000000000000001,0.19999999999999996
168,1245.28,-286.34877222382624,0.0,959.8648928000001,35676.888399999996,0.008,0.19999999999999996
169,1252.3,-288.3227286442236,0.0,927.2428258000001,36117.4638,0.009000000000000001,0.19999999999999996
170,1254.68,-289.01167521306127,0.0,891.88158,36279.842000000004,0.01,0.19999999999999996
171,1249.5,-286.3908549713868,0.0,533.076532,35821.1734,0.02,0.19999999999999996
172,1211.7,-273.13582053172667,0.22,214.02226200000004,33255.9246,0.03,0.19999999999999996
173,1194.56,-265.51177610582783,0.3,-85.97366400000003,32013.3416,0.04,0.19999999999999996
174,1140.98,-244.9916329104202,0.54,-278.27887,28385.177399999997,0.04999999999999999,0.19999999999999996
175,1122.18,-237.25225881605078,1.06,-503.51792399999994,27094.965399999997,0.06,0.19999999999999996
176,1089.12,-222.7728908291156,1.68,-656.9796840000001,24944.281199999998,0.07,0.19999999999999996
177,1061.6,-212.7174493205723,1.96,-804.0612800000001,23320.766,0.08,0.19999999999999996
178,1030.18,-197.4019026648861,2.66,-861.0290419999999,21013.4338,0.08999999999999998,0.19999999999999996
179,1048.26,-206.18488967168724,2.94,-1187.05814,22353.181399999998,0.09999999999999998,0.19999999999999996
180,939.34,-149.2249510387085,6.48,-2038.8469200000002,14890.9346,0.19999999999999996,0.19999999999999996
181,811.08,-81.67300970720733,15.36,-1244.6689200000003,6852.4964,0.30000000000000004,0.19999999999999996
182,757.6,-43.44078953494571,28.58,-567.96832,3313.9207999999994,0.3999999999999999,0.19999999999999996
183,747.98,-28.463485236098265,39.22,-315.28709999999995,2126.5342,0.5,0.19999999999999996
184,768.72,-18.060089233243453,49.88,-63.313920000000124,1386.7232000000001,0.6000000000000001,0.19999999999999996
185,778.16,-12.5941022102395,55.58,89.35691999999992,984.0044,0.7000000000000002,0.19999999999999996
186,771.88,-11.060735577579244,57.42,82.52959999999996,861.6879999999999,0.7999999999999998,0.19999999999999996
187,793.12,-10.743930363535236,60.44,22.455759999999962,856.2936,0.9,0.19999999999999996
188,772.12,-9.664062967593175,59.74,13.673200000000007,758.4468,1.0,0.19999999999999996
189,750.98,-6.327755671407439,63.34,-115.88119999999999,433.4306,2.0,0.19999999999999996
190,351.62,-0.39912225077073304,33.16,336.329,3.0582000000000007,5.0,0.19999999999999996
191,58.36,-0.7003143665339171,3.6,21.244,3.7116000000000002,10.0,0.19999999999999996
192,873.52,-80.29778354484742,13.0,873.52,7711.554000000001,0.0,0.5
193,824.86,-66.0462249972923,16.74,818.7152418000001,6144.758199999999,0.001,0.5
194,836.44,-72.6146765468296,12.46,823.0179648000001,6711.0176,0.002,0.5
195,845.42,-62.39947876560908,17.56,827.6659298,5918.0234,0.003,0.5
196,869.94,-70.60220022780409,22.66,841.9942392,6986.4402,0.004,0.5
197,829.82,-58.3845044202489,20.0,802.050953,5553.809399999999,0.005,0.5
198,801.56,-54.96588854938289,21.3,772.3784983999999,4863.5836,0.006,0.5
199,832.4,-53.58801385146572,28.32,797.6624188000001,4962.511600000001,0.007000000000000001,0.5
200,798.98,-52.70835999975857,19.9,762.2084976000001,4596.437800000001,0.008,0.5
201,839.96,-55.822439308215074,22.52,794.7117079999998,5027.588000000001,0.009000000000000001,0.5
202,834.42,-46.62959120392768,29.52,792.3574820000001,4206.2518,0.01,0.5
203,844.26,-51.32033601990326,29.1,745.596988,4933.1506,0.02,0.5
204,797.72,-30.997986878254206,31.1,714.9547640000002,2758.8412,0.03,0.5
205,883.78,-46.52514364037319,33.98,701.13212,4566.197,0.04,0.5
206,866.98,-43.21377054061018,34.66,659.8175699999999,4143.2486,0.04999999999999999,0.5
207,863.88,-31.869486865116993,42.32,689.1632880000001,2911.9452,0.06,0.5
208,899.9,-27.051160642711537,52.7,721.2526500000001,2552.1049999999996,0.07,0.5
209,925.46,-21.877215783418418,55.26,753.1160160000001,2154.2998000000002,0.08,0.5
210,945.6,-13.552337004395145,63.46,830.700708,1276.6588000000002,0.08999999999999998,0.5
211,951.4,-15.412231952506472,63.94,797.2245200000001,1541.7547999999997,0.09999999999999998,0.5
212,1027.58,-2.178427702881145,85.9,981.3894,230.953,0.19999999999999996,0.5
213,1057.78,-1.2172564249685658,90.9,1018.6418200000002,130.46059999999997,0.30000000000000004,0.5
