system_utility,fairness,min_utility,objective,variance,greedy,training,reallocate,central_rewards,simple_obs,logging,env_name,env_name_mod,SI_beta,learning_beta,fairness_type,tag,warm_start,past_discount,n_episode,max_steps,render,save_path,hidden_size,learning_rate,replay_buffer_size,model_update_freq,target_update_freq,model_save_freq,validation_freq,best_model_update_freq,GAMMA,model_loc,u_model_loc,f_model_loc,split,learn_fairness,learn_utility,multi_head,phased_training,phase_length,observation_space
71.20000000000002,-0.13933033483258372,0.0,71.06060000000001,0.027879999999999995,False,True,False,False,True,True,WarmStart,,0,5.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/5.0/1711158163,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
19.99999999999996,-0.79960019990005,0.0,19.19999999999996,0.16000000000000003,False,True,False,False,True,True,WarmStart,,0,5.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/5.0/1711158168,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
83.87599999999999,-0.41871464267866076,0.0,83.45707600000001,0.08378480000000002,False,True,False,False,True,True,WarmStart,,0,5.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/5.0/1711158345,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
92.60000000000004,-0.33363318340829584,0.0,91.93240000000002,0.06676000000000001,False,True,False,False,True,True,WarmStart,,0,10.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/10.0/1711158901,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
24.2,-0.041350954478707784,0.03,24.171839999999996,0.0028160000000000012,False,True,False,False,True,True,WarmStart,,0,10.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/10.0/1711158910,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,True,WarmStart,,0,10.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/10.0/1711159096,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
39.815999999999924,-0.7813933033483259,0.0,36.68886399999993,0.1563568,False,True,False,False,True,True,WarmStart,,0,20.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/20.0/1711159644,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
88.26400000000001,-0.47798900549725154,0.0,86.35108800000002,0.09564560000000004,False,True,False,False,True,True,WarmStart,,0,20.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/20.0/1711159657,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
61.4,-0.0005997001499250374,0.17999999999999997,61.39759999999999,0.00012,False,True,False,False,True,True,WarmStart,,0,20.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/20.0/1711159842,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
19.4,-0.022571976967370434,0.03,19.341199999999997,0.0011759999999999997,False,True,False,False,True,True,WarmStart,,0,50.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/50.0/1711160367,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
