,utility,fairness,min_utility,objective,variance,beta,base_beta
98,1179.9,-247.96134020870278,0.04,1121.0259748,29437.0126,0.002,0.04999999999999999
99,1186.32,-251.32369503556092,0.16,1096.2482952,30023.901599999994,0.003,0.04999999999999999
100,1184.72,-243.34539500386126,0.14,1067.9506528,29192.336799999997,0.004,0.04999999999999999
101,1172.9,-240.28854094004544,0.16,1029.7745810000001,28625.0838,0.005,0.04999999999999999
102,1175.82,-244.62034693468988,0.1,1001.9455812,28979.0698,0.006,0.04999999999999999
103,1191.04,-251.53360588380121,0.1,979.5746283999999,30209.338799999994,0.007000000000000001,0.04999999999999999
104,1182.86,-249.24208742790535,0.12,945.4087279999999,29681.409000000003,0.008,0.04999999999999999
105,1180.3,-248.66775691010008,0.06,913.1336265999998,29685.152599999998,0.009000000000000001,0.04999999999999999
106,1175.04,-250.1141857732883,0.2,878.836504,29620.3496,0.01,0.04999999999999999
107,1193.48,-254.67989506572667,0.18,582.056192,30571.190399999996,0.02,0.04999999999999999
108,1161.42,-241.68385414693347,0.22,309.376218,28401.459400000003,0.03,0.04999999999999999
109,1145.46,-235.4782287456529,0.42,53.015816,27311.1046,0.04,0.04999999999999999
110,1130.1,-223.76869853802324,1.16,-151.57783000000003,25633.556599999996,0.04999999999999999,0.04999999999999999
111,1116.16,-218.82580785639962,1.52,-372.5661679999999,24812.102799999997,0.06,0.04999999999999999
112,1096.1,-210.4984276170771,2.68,-556.1350460000002,23603.3578,0.07,0.04999999999999999
113,1079.46,-210.27868465632844,3.34,-770.68008,23126.751,0.08,0.04999999999999999
114,1028.8,-187.18963624192514,4.92,-738.1712959999999,19633.014399999996,0.08999999999999998,0.04999999999999999
115,1052.12,-194.15089233524478,4.86,-1035.7574800000002,20878.7748,0.09999999999999998,0.04999999999999999
116,897.94,-98.70584862291247,14.46,-947.975,9229.575,0.19999999999999996,0.04999999999999999
117,875.2,-42.15760687975799,32.4,-243.87032000000022,3730.2344000000007,0.30000000000000004,0.04999999999999999
118,873.32,-18.341176495836642,50.1,228.34543999999994,1612.4364,0.3999999999999999,0.04999999999999999
119,875.08,-14.858985132450195,55.66,235.57399999999998,1279.012,0.5,0.04999999999999999
120,832.62,-9.73476531112069,59.26,348.10115999999994,807.5314,0.6000000000000001,0.04999999999999999
121,860.52,-9.268607306261162,65.42,304.42207999999994,794.4255999999998,0.7000000000000002,0.04999999999999999
122,879.32,-5.786012786585783,69.86,472.4201599999999,508.62480000000005,0.7999999999999998,0.04999999999999999
123,899.62,-4.633745482901698,75.1,526.9856199999999,414.0381999999999,0.9,0.04999999999999999
124,903.7,-3.8733583811312746,76.8,558.477,345.22299999999996,1.0,0.04999999999999999
125,875.14,-0.18582800914841685,84.86,843.5188,15.8106,2.0,0.04999999999999999
126,338.94,-0.18966293665401832,31.22,308.01099999999997,6.1858,5.0,0.04999999999999999
127,64.24,-0.11345369488083974,5.42,56.92,0.732,10.0,0.04999999999999999
128,1208.38,-213.435922236833,0.0,1208.38,26111.695,0.0,0.09999999999999998
129,1217.72,-214.6112867156974,0.02,1191.4680216,26251.9784,0.001,0.09999999999999998
130,1228.52,-215.34813056321514,0.06,1175.4111544,26554.422800000004,0.002,0.09999999999999998
131,1192.1,-201.84384597833193,0.84,1118.1760490000001,24641.316999999995,0.003,0.09999999999999998
132,1202.82,-205.6690786605471,0.12,1102.9209543999998,24974.761399999996,0.004,0.09999999999999998
133,1187.38,-195.2863312004191,0.1,1068.770217,23721.9566,0.005,0.09999999999999998
134,1217.12,-213.93618124784516,0.0,1059.9472256,26195.462399999997,0.006,0.09999999999999998
135,1202.48,-209.06851055956747,0.14,1023.4922624000001,25569.6768,0.007000000000000001,0.09999999999999998
136,1193.86,-207.72393196036813,0.28,991.6856015999999,25271.7998,0.008,0.09999999999999998
137,1191.94,-202.04028946795734,0.62,969.0637606000001,24764.0266,0.009000000000000001,0.09999999999999998
