,utility,fairness,min_utility,objective,variance,beta,base_beta
40,1302.5,-195.1328253481873,0.0,1099.1681199999998,25416.485000000004,0.008,0.001
41,1274.5,-189.45237486834918,0.0,1057.185595,24146.045,0.009000000000000001,0.001
42,1263.0,-189.22526857348447,0.0,1024.0034,23899.659999999996,0.01,0.001
43,1255.0,-187.80870054753336,0.0,783.5968,23570.16,0.02,0.001
44,1278.5,-188.86387470774952,0.0,553.74485,24158.505,0.03,0.001
45,1266.5,-189.33319069632884,0.0,307.1518,23983.705,0.04,0.001
46,1109.5,-155.05424665742134,3.5,219.06375000000003,17808.725,0.05,0.001
47,1265.5,-186.65227427548626,0.0,-151.81550000000004,23621.925000000003,0.06,0.001
48,975.5,-122.66058943405162,6.5,137.52124999999978,11971.125000000002,0.07,0.001
49,932.5,-112.17697384223084,8.0,94.17320000000001,10479.085,0.08,0.001
50,909.0,-106.47295633684871,8.5,34.85430000000002,9712.73,0.09,0.001
51,978.5,-113.20653406651076,11.0,-129.9525,11084.524999999998,0.1,0.001
52,787.5,-56.70436036916304,23.5,-104.185,4458.424999999999,0.2,0.001
53,585.0,-42.09850865841611,20.0,-139.24800000000016,2414.1600000000003,0.30000000000000004,0.001
54,846.0,-28.509096724715263,38.0,-116.86000000000007,2407.15,0.4,0.001
55,887.5,-14.900658113857748,32.5,237.3875,1300.225,0.5,0.001
56,860.5,-11.557474001939465,36.5,273.64899999999994,978.085,0.6000000000000001,0.001
57,913.0,-4.3350218632555535,36.5,636.2829999999999,395.31,0.7000000000000001,0.001
58,917.5,-0.9728888444534707,76.5,846.152,89.185,0.8,0.001
59,935.5,-0.41834248449517025,88.0,900.2695,39.145,0.9,0.001
60,978.0,-0.008958700728321545,96.5,977.14,0.8599999999999999,1.0,0.001
61,617.5,-0.010577303606926372,61.0,616.05,0.725,2.0,0.001
62,288.0,-2.1795780574917543,25.0,100.25000000000003,37.55,5.0,0.001
63,242.5,-1.8639601877319594,18.5,-155.34999999999997,39.785,10.0,0.001
64,1230.0,-238.5533853404363,0.0,1230.0,29369.890000000003,0.0,0.01
65,1170.0,-182.48771003335483,0.5,1148.5989,21401.1,0.001,0.01
66,1199.0,-200.92423488517193,0.5,1150.6967,24151.65,0.002,0.01
67,1183.0,-222.32516844532157,0.0,1103.63422,26455.259999999995,0.003,0.01
68,1236.5,-269.4490427839602,0.0,1103.1963,33325.924999999996,0.004,0.01
69,1201.0,-190.15503906348277,0.0,1086.77485,22845.030000000002,0.005,0.01
70,1224.5,-230.85033621403306,0.0,1053.45125,28508.125,0.006,0.01
71,1227.0,-231.50186995439674,0.0,1026.9169,28583.3,0.007,0.01
72,1261.0,-253.37438710470508,0.0,1005.8344,31895.7,0.008,0.01
73,1245.5,-267.69333509175476,0.0,945.4530950000001,33338.545,0.009000000000000001,0.01
74,1157.5,-220.23124443728858,0.0,898.72235,25877.765,0.01,0.01
75,1179.5,-183.9879819143501,1.0,745.1351,21718.245000000003,0.02,0.01
76,1221.5,-236.0714121297247,0.0,354.94625000000013,28885.124999999996,0.03,0.01
77,1215.0,-265.4046566966494,0.0,-74.95360000000016,32248.840000000004,0.04,0.01
78,1111.0,-162.83433270005725,0.0,206.33800000000002,18093.239999999998,0.05,0.01
79,1214.5,-232.7982114865346,0.0,-478.52509999999995,28217.085,0.06,0.01
80,1192.0,-216.73339446829635,2.0,-651.9939000000004,26342.770000000004,0.07,0.01
81,1193.0,-224.11066564733693,0.0,-958.8200000000002,26897.75,0.08,0.01
82,1135.0,-178.02385771577121,1.0,-684.5579000000001,20217.31,0.09,0.01
83,1113.0,-171.20435708304257,3.5,-792.9900000000002,19059.9,0.1,0.01
84,862.5,-108.41512393031192,5.0,-1006.0930000000001,9342.965,0.2,0.01
85,870.0,-115.28730265956304,8.5,-2156.7750000000005,10089.25,0.30000000000000004,0.01
86,784.5,-75.08310362343539,15.5,-1571.5340000000003,5890.085000000001,0.4,0.01
87,697.5,-40.29188518343469,26.0,-707.3824999999999,2809.765,0.5,0.01
88,571.0,-26.048057744030746,20.5,-416.61800000000017,1646.03,0.6000000000000001,0.01
89,634.5,-25.407583577789772,30.0,-484.4115000000003,1598.4450000000002,0.7000000000000001,0.01
90,625.0,-15.110832239770689,37.0,-131.712,945.89,0.8,0.01
91,494.5,-9.023188417850758,30.5,105.08350000000002,432.685,0.9,0.01
92,523.0,-12.576846379761783,25.0,-143.02000000000004,666.02,1.0,0.01
93,442.5,-1.183471898882987,35.5,334.17,54.165,2.0,0.01
94,385.5,-3.7011384707085244,26.5,-281.225,133.345,5.0,0.01
95,227.0,-14.094810532704933,11.5,-3275.7,350.27,10.0,0.01
96,697.0,-26.982585115317587,34.0,697.0,1917.8500000000001,0.0,0.05
97,732.5,-28.2112779207674,22.5,730.419375,2080.625,0.001,0.05
98,708.0,-56.15534379760237,23.0,700.0555999999999,3972.2000000000003,0.002,0.05
99,794.0,-49.49185138552707,25.5,782.0078599999999,3997.379999999999,0.003,0.05
